ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;;;;;;
268;Jundiaí;64;1;2;2;Sim;Não;691;2100;92;27;apartamento;Marco Leite;;;;;;
269;Jundiaí;50;1;1;1;Não;Não;1170;2730;9;35;apartamento;Rami;;;;;;
270;Jundiaí;200;3;2;4;Sim;Não;0;3500;0;53;apartamento;Marco Leite;;;;;;
271;Jundiaí;70;1;1;2;Sim;Sim;2150;7000;542;89;casa;Ponte São João;;;;;;
272;Jundiaí;41;1;1;1;Sim;Não;390;1950;65;14;casa;Nova Odessa;;;;;;
273;Jundiaí;89;2;2;0;Sim;Não;1000;1900;0;25;apartamento;Vianelo / Bonfiglioli;;;;;;
274;Jundiaí;250;4;2;8;Sim;Não;0;13040;500;197;casa;Ponte São João;;;;;;
275;Jundiaí;105;2;1;0;Sim;Não;0;1800;125;28;casa;Engordadouro;;;;;;
276;Jundiaí;150;2;2;1;Sim;Não;1;2100;0;32;casa;Malota;;;;;;
277;Jundiaí;50;2;1;1;Não;Não;450;1950;0;25;apartamento;Casa Branca;;;;;;
278;Jundiaí;180;3;2;1;Sim;Não;0;5400;459;82;apartamento;Centro;;;;;;
279;Jundiaí;50;1;1;0;Não;Não;0;1000;0;16;casa;Retiro;;;;;;
280;Jundiaí;70;1;1;2;Sim;Não;0;1450;5;22;apartamento;Fazenda Grande;;;;;;
281;Jundiaí;177;2;2;2;Sim;Não;0;6000;342;91;casa;Torres São José;;;;;;
282;Jundiaí;177;4;5;4;Sim;Não;1500;9200;959;117;apartamento;Samambaia;;;;;;
283;Jundiaí;18;1;1;0;Sim;Não;0;1710;0;22;apartamento;Santa Gertrudes;;;;;;
284;Jundiaí;200;3;4;2;Sim;Não;0;2900;1100;44;apartamento;Ponte São João;;;;;;
285;Jundiaí;45;1;1;1;Não;Sim;3000;5520;0;70;casa;Jardim Ermida II;;;;;;
286;Jundiaí;70;2;1;1;Sim;Não;220;750;43;10;casa;Jardim Ermida;;;;;;
287;Jundiaí;66;3;2;1;Sim;Não;708;2179;13;28;apartamento;Anhangabaú;;;;;;
288;Jundiaí;48;2;1;0;Sim;Não;90;1150;90;15;apartamento;Novo Horizonte;;;;;;
289;Jundiaí;515;5;4;3;Sim;Não;5600;15000;250;191;casa;Hortolândia;;;;;;
290;Jundiaí;55;2;2;1;Sim;Não;650;2000;0;26;casa;Moisés;;;;;;
291;Jundiaí;350;4;5;2;Sim;Não;0;5000;325;76;casa;Alvorada;;;;;;
292;Jundiaí;260;3;3;3;Sim;Sim;2210;5000;842;64;apartamento;Vila Municipal;;;;;;
293;Jundiaí;78;2;1;1;Sim;Não;645;2000;35;26;casa;Parque Centenário;;;;;;
294;Jundiaí;35;1;1;0;Sim;Sim;420;1780;0;23;casa;Tamoio;;;;;;
295;Jundiaí;106;2;1;2;Não;Não;0;2100;110;32;casa;Vianelo / Bonfiglioli;;;;;;
296;Jundiaí;500;3;3;5;Sim;Sim;0;15000;1125;226;casa;Medeiros;;;;;;
297;Jundiaí;38;1;1;0;Não;Não;0;1650;0;25;casa;Rami;;;;;;
298;Jundiaí;153;2;2;1;Sim;Sim;1500;11900;350;151;apartamento;Engordadouro;;;;;;
299;Jundiaí;64;2;2;2;Sim;Não;830;1600;205;21;casa;Vale Azul;;;;;;
300;Jundiaí;260;3;4;4;Sim;Não;0;4500;0;68;casa;Retiro;;;;;;
301;Jundiaí;50;1;1;1;Sim;Não;1500;500;105;7;apartamento;Santa Gertrudes;;;;;;
302;Jundiaí;170;3;2;1;Sim;Sim;1700;4500;85;58;casa;Nambi;;;;;;
303;Jundiaí;120;2;2;2;Sim;Sim;1043;4880;264;62;casa;Fazenda Grande;;;;;;
304;Jundiaí;700;4;5;2;Sim;Sim;3000;8000;402;102;casa;Anhangabaú;;;;;;
305;Jundiaí;270;5;7;2;Sim;Não;0;3978;89;60;casa;Centro;;;;;;
306;Jundiaí;40;1;1;0;Sim;Não;890;3463;0;32;apartamento;Jardim do Lago;;;;;;
307;Jundiaí;640;4;4;4;Sim;Sim;5400;10200;1584;130;apartamento;Ponte São João;;;;;;
308;Jundiaí;40;1;1;0;Sim;Não;0;980;59;15;casa;Tulipas;;;;;;
309;Jundiaí;40;2;1;0;Sim;Não;348;1100;0;14;apartamento;Parque Centenário;;;;;;
310;Jundiaí;42;1;1;1;Sim;Sim;450;2000;88;26;casa;CECAP;;;;;;
311;Jundiaí;62;1;1;0;Sim;Não;550;2100;0;27;casa;Vale Azul;;;;;;
312;Jundiaí;106;2;3;2;Não;Sim;950;5000;250;64;apartamento;Anhangabaú;;;;;;
313;Jundiaí;103;3;2;1;Sim;Não;944;4400;126;56;casa;Tulipas;;;;;;
314;Jundiaí;360;3;5;3;Sim;Não;4300;8500;1500;108;casa;Vale Azul;;;;;;
315;Jundiaí;113;1;1;2;Sim;Sim;650;6400;0;82;casa;Fazenda Grande;;;;;;
316;Jundiaí;164;4;4;3;Sim;Não;1840;6000;550;77;apartamento;Vila Municipal;;;;;;
317;Jundiaí;110;3;2;3;Sim;Não;0;2800;15;43;casa;Moisés;;;;;;
318;Jundiaí;110;2;2;1;Sim;Sim;1285;4348;196;56;casa;Vianelo / Bonfiglioli;;;;;;
319;Jundiaí;136;4;3;1;Sim;Não;1800;4200;312;54;casa;Nova Odessa;;;;;;
320;Jundiaí;65;1;1;1;Sim;Não;380;1200;83;16;apartamento;Horto Florestal;;;;;;
321;Jundiaí;62;2;1;1;Não;Não;735;1345;35;18;casa;Torres São José;;;;;;
322;Jundiaí;163;3;5;3;Sim;Não;1450;9800;350;125;casa;Gramadão;;;;;;
323;Jundiaí;47;2;1;1;Sim;Não;597;1570;0;20;apartamento;Samambaia;;;;;;
324;Jundiaí;50;1;1;1;Sim;Não;795;3500;213;45;casa;Caxambu;;;;;;
325;Jundiaí;79;3;2;2;Sim;Sim;900;3000;209;39;casa;Centro;;;;;;
326;Jundiaí;250;3;3;2;Não;Sim;1400;5380;234;69;casa;CECAP;;;;;;
327;Jundiaí;50;2;1;1;Sim;Não;380;1210;0;16;casa;Moisés;;;;;;
328;Jundiaí;150;3;3;2;Sim;Não;0;5000;235;76;apartamento;Jardim Ermida;;;;;;
329;Jundiaí;76;2;1;0;Sim;Não;300;700;100;9;apartamento;Parque Centenário;;;;;;
330;Jundiaí;72;2;2;1;Sim;Não;520;1800;159;23;apartamento;Santa Gertrudes;;;;;;
331;Jundiaí;35;1;1;1;Sim;Sim;1280;4000;200;51;casa;Parque Residencial Eloy Chaves;;;;;;
332;Jundiaí;250;3;4;4;Sim;Não;3421;10700;1224;136;casa;Agapeama;;;;;;
333;Jundiaí;85;3;1;1;Não;Não;598;1110;63;15;apartamento;Tulipas;;;;;;
334;Jundiaí;60;1;1;1;Sim;Não;583;1100;49;14;casa;Vale Azul;;;;;;
335;Jundiaí;47;2;1;1;Sim;Não;255;1290;33;17;casa;Parque Centenário;;;;;;
336;Jundiaí;104;3;3;2;Não;Sim;915;9000;254;115;casa;Medeiros;;;;;;
337;Jundiaí;203;3;1;2;Sim;Não;0;3300;117;50;apartamento;Vila Arens / Vila Progresso;;;;;;
338;Jundiaí;136;3;2;1;Sim;Não;1513;3500;260;45;casa;Tulipas;;;;;;
339;Jundiaí;53;1;1;1;Sim;Não;694;4500;200;58;casa;Vale Azul;;;;;;
340;Jundiaí;400;4;3;2;Sim;Não;0;15000;1870;226;apartamento;Novo Horizonte;;;;;;
341;Jundiaí;40;1;1;1;Sim;Sim;480;4200;75;54;apartamento;Fazenda Grande;;;;;;
342;Jundiaí;38;1;1;0;Sim;Não;0;1680;0;22;casa;Retiro;;;;;;
343;Jundiaí;340;4;6;4;Sim;Sim;3100;2800;1667;36;apartamento;Colônia;;;;;;
344;Jundiaí;134;3;3;2;Não;Não;1000;2500;177;32;casa;Vianelo / Bonfiglioli;;;;;;
345;Jundiaí;97;2;2;0;Sim;Sim;453;3000;0;39;casa;Samambaia;;;;;;
346;Jundiaí;90;1;1;0;Não;Não;0;1150;59;18;casa;Jardim Ermida II;;;;;;
347;Jundiaí;260;4;5;2;Sim;Sim;2600;8000;417;102;apartamento;Colônia;;;;;;
348;Jundiaí;66;2;1;0;Sim;Não;356;1650;0;21;casa;Vila Rio Branco;;;;;;
349;Jundiaí;92;2;1;1;Não;Não;2750;2930;448;38;casa;Samambaia;;;;;;
350;Jundiaí;92;3;3;1;Sim;Sim;750;4250;21;54;apartamento;CECAP;;;;;;
351;Jundiaí;155;3;4;2;Sim;Não;1400;13100;409;166;casa;Fazenda Grande;;;;;;
352;Jundiaí;30;1;1;0;Não;Não;0;900;0;12;apartamento;Marco Leite;;;;;;
353;Jundiaí;27;1;1;0;Não;Não;1405;3500;1;45;casa;Malota;;;;;;
354;Jundiaí;175;4;3;2;Sim;Não;0;3200;380;49;casa;Currupira;;;;;;
355;Jundiaí;326;3;4;4;Sim;Não;2808;6500;1605;83;apartamento;Centro;;;;;;
356;Jundiaí;236;4;5;4;Sim;Não;3500;10000;1834;127;apartamento;Tamoio;;;;;;
357;Jundiaí;119;3;1;1;Sim;Não;926;1200;100;16;casa;Moisés;;;;;;
358;Jundiaí;23;1;1;0;Sim;Não;383;2050;40;26;casa;Malota;;;;;;
359;Jundiaí;260;2;4;4;Não;Não;2000;8000;667;102;casa;Cerâmica Ibetel;;;;;;
360;Jundiaí;400;3;3;2;Não;Não;0;12000;0;181;casa;Medeiros;;;;;;
361;Jundiaí;87;1;1;2;Sim;Sim;870;7900;150;101;apartamento;Malota;;;;;;
362;Jundiaí;65;2;1;1;Sim;Não;0;1800;0;28;casa;Alvorada;;;;;;
363;Jundiaí;210;3;4;4;Sim;Sim;2000;15000;1000;191;casa;Engordadouro;;;;;;
364;Jundiaí;250;3;4;2;Sim;Não;0;4200;192;64;apartamento;Tamoio;;;;;;
365;Jundiaí;155;3;2;3;Sim;Sim;2600;11700;667;149;casa;Parque do Colégio;;;;;;
366;Jundiaí;300;4;3;5;Sim;Não;0;4100;20;62;casa;Horto Florestal;;;;;;
367;Jundiaí;70;3;2;2;Sim;Não;500;1800;78;23;casa;Torres São José;;;;;;
368;Jundiaí;68;1;2;1;Sim;Não;1200;4500;100;58;casa;Parque do Colégio;;;;;;
369;Jundiaí;220;3;5;3;Não;Sim;2000;7900;417;101;apartamento;Jardim do Lago;;;;;;
370;Jundiaí;91;3;2;2;Sim;Não;700;2250;175;29;casa;Anhangabaú;;;;;;
371;Jundiaí;230;4;4;8;Sim;Não;0;5100;320;77;apartamento;Cerâmica Ibetel;;;;;;
372;Jundiaí;48;2;1;0;Sim;Não;288;950;45;13;apartamento;Jardim Ermida;;;;;;
373;Jundiaí;90;2;2;2;Não;Sim;1400;10000;0;127;casa;Nambi;;;;;;
374;Jundiaí;60;1;1;1;Sim;Sim;1000;5500;200;70;apartamento;Fazenda Grande;;;;;;
375;Jundiaí;450;4;4;3;Sim;Não;5500;15000;0;191;casa;Fazenda Grande;;;;;;
376;Jundiaí;16;1;1;0;Não;Não;0;850;35;11;casa;Vianelo / Bonfiglioli;;;;;;
377;Jundiaí;100;3;2;1;Sim;Não;1100;1400;291;18;casa;Torres São José;;;;;;
378;Jundiaí;300;3;3;3;Sim;Não;1;3400;417;52;casa;Anhangabaú;;;;;;
379;Jundiaí;151;3;4;3;Não;Sim;1700;6800;475;87;casa;Caxambu;;;;;;
380;Jundiaí;150;3;4;3;Sim;Sim;2092;7608;730;97;casa;Aeroporto;;;;;;
381;Jundiaí;57;2;1;1;Sim;Não;570;1500;67;20;apartamento;Horto Florestal;;;;;;
382;Jundiaí;30;1;1;1;Não;Sim;1787;1200;144;16;apartamento;Pinheirinhos/Represa;;;;;;
383;Jundiaí;53;1;1;1;Sim;Sim;1350;3110;85;40;apartamento;Vianelo / Bonfiglioli;;;;;;
384;Jundiaí;270;3;4;3;Sim;Não;0;6800;417;103;apartamento;Horto Florestal;;;;;;
385;Jundiaí;78;2;2;2;Sim;Sim;1400;5800;334;74;casa;Maringá;;;;;;
386;Jundiaí;20;1;1;0;Não;Sim;150;3142;67;40;apartamento;Pacaembu;;;;;;
387;Jundiaí;140;5;2;1;Sim;Sim;0;3999;200;51;casa;Colônia;;;;;;
388;Jundiaí;155;3;3;2;Sim;Sim;2300;12000;700;153;casa;Horto Florestal;;;;;;
389;Jundiaí;118;3;2;4;Sim;Não;850;2250;334;29;casa;Samambaia;;;;;;
390;Jundiaí;235;4;4;3;Sim;Não;3450;5500;541;70;casa;Novo Horizonte;;;;;;
391;Jundiaí;400;4;4;4;Sim;Não;4700;9000;1125;115;casa;Rami;;;;;;
392;Jundiaí;80;2;2;1;Não;Não;1015;3500;117;45;apartamento;Novo Horizonte;;;;;;
393;Jundiaí;50;1;1;0;Não;Sim;710;3100;85;12;apartamento;Nambi;;;;;;
394;Jundiaí;55;2;2;1;Sim;Não;337;2500;86;32;apartamento;Centro;;;;;;
395;Jundiaí;400;4;4;4;Sim;Não;0;8500;1250;128;casa;Parque Residencial Eloy Chaves;;;;;;
396;Jundiaí;63;3;2;0;Sim;Não;550;1800;0;23;casa;Pacaembu;;;;;;
397;Jundiaí;325;4;3;2;Sim;Não;4500;8500;1111;108;casa;Currupira;;;;;;
398;Jundiaí;200;3;3;2;Não;Sim;2500;6000;125;77;apartamento;São Camilo;;;;;;
399;Jundiaí;58;2;2;1;Sim;Sim;790;5000;192;64;casa;Parque do Colégio;;;;;;
400;Jundiaí;180;3;2;3;Sim;Não;0;4600;3600;70;casa;Tulipas;;;;;;
401;Jundiaí;159;3;2;0;Sim;Não;1774;4507;444;19;apartamento;Marco Leite;;;;;;
402;Jundiaí;420;4;3;4;Sim;Não;0;15000;1250;226;casa;Vila Municipal;;;;;;
403;Jundiaí;88;3;1;2;Sim;Não;685;1500;35;20;apartamento;Malota;;;;;;
404;Jundiaí;70;3;1;1;Sim;Não;549;1135;0;5;apartamento;Centro;;;;;;
405;Jundiaí;246;4;5;4;Não;Não;2200;10000;750;127;casa;Retiro;;;;;;
406;Jundiaí;53;2;1;1;Sim;Não;550;1250;0;16;apartamento;Anhangabaú;;;;;;
407;Jundiaí;22;1;1;1;Não;Não;500;2200;0;28;casa;Samambaia;;;;;;
408;Jundiaí;80;1;1;0;Sim;Não;0;1700;60;26;apartamento;Ponte São João;;;;;;
409;Jundiaí;30;1;1;1;Sim;Sim;500;2570;0;8;casa;Currupira;;;;;;
410;Jundiaí;157;3;5;3;Sim;Não;2300;7000;442;89;apartamento;Torres São José;;;;;;
411;Jundiaí;450;3;3;8;Sim;Sim;0;5015;400;76;casa;Parque do Colégio;;;;;;
412;Jundiaí;90;3;2;0;Sim;Não;295;2572;53;8;casa;Tamoio;;;;;;
413;Jundiaí;88;2;1;0;Não;Não;800;1800;0;23;casa;Pacaembu;;;;;;
414;Jundiaí;46;1;1;0;Sim;Sim;1300;1950;0;25;apartamento;Casa Branca;;;;;;
415;Jundiaí;189;4;2;2;Sim;Não;1970;8000;559;102;casa;Distrito Industrial;;;;;;
416;Jundiaí;49;2;1;1;Não;Não;395;1250;0;16;casa;Samambaia;;;;;;
417;Jundiaí;180;3;2;2;Sim;Não;2500;7000;1200;89;casa;Agapeama;;;;;;
418;Jundiaí;128;3;3;2;Sim;Não;1090;7000;500;89;casa;Gramadão;;;;;;
419;Jundiaí;60;2;2;0;Sim;Não;518;1300;170;10;apartamento;Gramadão;;;;;;
420;Jundiaí;74;3;2;1;Sim;Não;982;1710;48;22;casa;Marco Leite;;;;;;
421;Jundiaí;80;1;1;1;Sim;Não;1800;2500;180;32;casa;Gramadão;;;;;;
422;Jundiaí;150;3;2;1;Sim;Não;0;2500;0;38;apartamento;CECAP;;;;;;
423;Jundiaí;70;3;2;1;Sim;Não;799;1900;182;25;casa;Pinheirinhos/Represa;;;;;;
424;Jundiaí;113;3;2;2;Sim;Não;1300;4800;250;61;apartamento;Parque Residencial Eloy Chaves;;;;;;
425;Jundiaí;50;1;1;0;Sim;Não;0;880;0;14;apartamento;Nova Odessa;;;;;;
426;Jundiaí;300;4;2;2;Sim;Sim;3000;6500;1091;83;apartamento;Parque Centenário;;;;;;
427;Jundiaí;140;2;3;1;Sim;Sim;1306;5000;250;64;casa;Jundiaí Mirim;;;;;;
428;Jundiaí;300;4;5;1;Sim;Sim;3700;8550;400;109;casa;Horto Florestal;;;;;;
429;Jundiaí;350;5;4;8;Não;Não;0;9000;762;136;casa;Cerâmica Ibetel;;;;;;
430;Jundiaí;78;2;1;1;Sim;Não;0;1700;82;26;apartamento;Distrito Industrial;;;;;;
431;Jundiaí;110;2;2;0;Sim;Sim;960;4200;218;54;apartamento;Centro;;;;;;
432;Jundiaí;423;4;5;7;Sim;Não;5785;14000;2647;178;apartamento;Vila Rio Branco;;;;;;
433;Jundiaí;110;1;1;0;Sim;Não;923;3182;0;14;casa;Currupira;;;;;;
434;Jundiaí;136;2;4;2;Sim;Não;1540;4800;242;61;casa;Torres São José;;;;;;
435;Jundiaí;56;2;1;1;Sim;Não;1091;1700;72;22;casa;Nambi;;;;;;
436;Jundiaí;20;1;1;0;Sim;Sim;402;2800;68;36;casa;Casa Branca;;;;;;
437;Jundiaí;115;3;2;2;Sim;Não;1900;2900;400;37;apartamento;Samambaia;;;;;;
438;Jundiaí;140;2;2;1;Não;Não;2000;12500;279;159;casa;São Camilo;;;;;;
439;Jundiaí;64;2;1;1;Sim;Não;500;1400;11;18;apartamento;Santa Gertrudes;;;;;;
440;Jundiaí;60;2;1;1;Sim;Sim;990;2500;42;32;apartamento;Pinheirinhos/Represa;;;;;;
441;Jundiaí;132;3;2;1;Sim;Não;1477;2800;45;36;casa;São Camilo;;;;;;
442;Jundiaí;210;4;3;3;Sim;Não;1250;4000;750;51;casa;Parque Centenário;;;;;;
443;Jundiaí;300;4;4;3;Sim;Sim;0;5080;284;77;casa;Engordadouro;;;;;;
444;Jundiaí;130;3;2;2;Sim;Não;0;3300;108;50;casa;Ponte São João;;;;;;
445;Jundiaí;108;2;4;2;Sim;Não;1289;4430;522;57;apartamento;Vila Militar;;;;;;
446;Jundiaí;75;2;2;1;Sim;Não;926;3005;203;10;casa;São Camilo;;;;;;
447;Jundiaí;250;3;3;3;Sim;Não;0;4500;150;68;casa;Nova Odessa;;;;;;
448;Jundiaí;55;1;1;0;Sim;Não;473;500;17;7;casa;São Camilo;;;;;;
449;Jundiaí;129;3;2;3;Não;Sim;1260;2950;450;38;casa;Retiro;;;;;;
450;Jundiaí;158;4;4;3;Sim;Não;2100;6600;375;84;casa;Pinheirinhos/Represa;;;;;;
451;Jundiaí;100;3;3;2;Sim;Não;1200;3248;384;42;apartamento;Pinheirinhos/Represa;;;;;;
452;Jundiaí;130;3;2;3;Sim;Sim;0;7450;167;112;casa;Rami;;;;;;
453;Jundiaí;25;1;1;0;Sim;Não;20;1200;25;19;casa;Samambaia;;;;;;
454;Jundiaí;240;3;2;3;Sim;Não;0;9265;525;140;apartamento;Samambaia;;;;;;
455;Jundiaí;196;3;4;2;Não;Não;2200;3300;559;42;casa;Centro;;;;;;
456;Jundiaí;39;1;1;1;Sim;Não;460;3300;157;42;casa;Pacaembu;;;;;;
457;Jundiaí;46;2;1;1;Sim;Não;250;970;42;13;casa;Horto Florestal;;;;;;
458;Jundiaí;120;3;2;0;Sim;Não;0;2500;84;38;casa;Casa Branca;;;;;;
459;Jundiaí;270;2;2;3;Sim;Não;2200;8650;0;110;casa;Hortolândia;;;;;;
460;Jundiaí;700;4;10;0;Sim;Não;0;15000;8750;226;apartamento;Centro;;;;;;
461;Jundiaí;462;4;7;4;Sim;Não;0;5000;590;76;apartamento;Nova Odessa;;;;;;
462;Jundiaí;35;1;1;1;Sim;Sim;475;3150;0;23;apartamento;Alvorada;;;;;;
463;Jundiaí;90;3;3;2;Não;Não;897;3500;0;45;casa;Caxambu;;;;;;
464;Jundiaí;98;3;2;2;Sim;Não;1400;1760;383;23;casa;Vianelo / Bonfiglioli;;;;;;
465;Jundiaí;159;2;2;1;Sim;Sim;1236;4200;251;54;casa;Pinheirinhos/Represa;;;;;;
466;Jundiaí;115;3;5;2;Sim;Não;1830;7000;495;89;apartamento;Engordadouro;;;;;;
467;Jundiaí;400;3;3;1;Sim;Não;3000;11000;142;140;casa;Caxambu;;;;;;
468;Jundiaí;60;2;1;1;Não;Não;498;1317;25;17;casa;Marco Leite;;;;;;
469;Jundiaí;220;3;4;3;Sim;Sim;3300;8000;1000;102;casa;Santa Gertrudes;;;;;;
470;Jundiaí;67;2;1;1;Sim;Não;1500;2099;250;27;casa;Vila Municipal;;;;;;
471;Jundiaí;165;3;4;3;Sim;Não;1700;4500;573;58;casa;Casa Branca;;;;;;
472;Jundiaí;100;2;4;0;Sim;Não;0;3000;0;39;casa;Torres São José;;;;;;
473;Jundiaí;55;1;2;1;Sim;Não;1317;2576;230;10;apartamento;Torres São José;;;;;;
474;Jundiaí;35;1;1;1;Sim;Não;254;600;92;8;casa;Gramadão;;;;;;
475;Jundiaí;51;1;1;1;Sim;Sim;630;3700;0;47;apartamento;Ponte São João;;;;;;
476;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;apartamento;Medeiros;;;;;;
477;Jundiaí;320;5;5;4;Sim;Não;5800;5500;1500;70;casa;Medeiros;;;;;;
478;Jundiaí;35;1;1;1;Sim;Não;380;2300;100;30;casa;Nambi;;;;;;
479;Jundiaí;46;1;1;0;Sim;Não;100;1600;0;21;casa;Tamoio;;;;;;
480;Jundiaí;350;4;3;4;Não;Não;500;6000;500;91;apartamento;Jundiaí Mirim;;;;;;
481;Jundiaí;340;4;4;3;Sim;Não;0;14000;834;178;casa;Jardim Ermida II;;;;;;
482;Jundiaí;28;1;1;1;Não;Sim;1590;1899;198;5;apartamento;Jardim do Lago;;;;;;
483;Jundiaí;125;3;2;2;Sim;Sim;0;3000;150;46;casa;Rami;;;;;;
484;Jundiaí;44;1;1;1;Sim;Não;560;3450;0;13;casa;Cerâmica Ibetel;;;;;;
485;Jundiaí;95;2;1;1;Sim;Não;900;3000;67;39;casa;São Camilo;;;;;;
486;Jundiaí;310;3;4;3;Sim;Não;2400;4500;900;58;apartamento;Novo Horizonte;;;;;;
487;Jundiaí;48;2;1;0;Sim;Não;100;1350;0;18;casa;Medeiros;;;;;;
488;Jundiaí;30;4;4;2;Sim;Sim;0;5000;4247;76;casa;Vila Arens / Vila Progresso;;;;;;
489;Jundiaí;46;1;1;1;Sim;Não;550;580;43;8;casa;Novo Horizonte;;;;;;
490;Jundiaí;141;3;2;2;Sim;Não;1650;7400;0;94;casa;Tamoio;;;;;;
491;Jundiaí;58;1;1;1;Sim;Não;610;1600;89;21;apartamento;Engordadouro;;;;;;
492;Jundiaí;48;2;1;0;Sim;Não;100;1350;0;18;casa;Torres São José;;;;;;
493;Jundiaí;560;5;5;6;Sim;Não;0;15000;1917;226;casa;Centro;;;;;;
494;Jundiaí;98;3;2;1;Sim;Não;1350;5500;200;70;casa;Pinheirinhos/Represa;;;;;;
495;Jundiaí;340;3;4;4;Não;Não;7000;12500;3084;159;casa;Tulipas;;;;;;
496;Jundiaí;224;4;4;3;Sim;Sim;2900;9350;917;119;apartamento;Vale Azul;;;;;;
497;Jundiaí;50;1;1;1;Sim;Não;392;800;320;11;casa;Ponte São João;;;;;;
498;Jundiaí;250;3;4;3;Sim;Não;2700;7000;1167;89;casa;Engordadouro;;;;;;
499;Jundiaí;100;2;2;1;Sim;Não;1050;4000;240;51;apartamento;Rami;;;;;;
500;Jundiaí;600;3;3;4;Sim;Não;0;6800;966;103;casa;Hortolândia;;;;;;
501;Jundiaí;114;3;2;1;Sim;Não;967;1400;176;18;casa;Alvorada;;;;;;
502;Jundiaí;67;2;1;1;Sim;Não;500;1230;42;16;casa;CECAP;;;;;;
503;Jundiaí;160;4;3;2;Sim;Sim;2800;10330;286;131;casa;Fazenda Grande;;;;;;
504;Jundiaí;130;2;2;1;Sim;Não;993;5600;75;71;casa;Tulipas;;;;;;
505;Jundiaí;114;1;1;1;Sim;Não;987;2800;208;36;casa;Horto Florestal;;;;;;
506;Jundiaí;52;2;1;1;Sim;Não;0;1450;0;19;casa;Fazenda Grande;;;;;;
507;Jundiaí;31;1;1;0;Sim;Sim;430;2300;0;30;casa;Ponte São João;;;;;;
508;Jundiaí;78;2;1;1;Sim;Não;410;2500;0;32;casa;Currupira;;;;;;
509;Jundiaí;60;2;2;1;Sim;Sim;900;5700;212;73;casa;CECAP;;;;;;
510;Jundiaí;40;1;1;0;Sim;Não;578;2390;0;31;casa;Vale Azul;;;;;;
511;Jundiaí;145;4;4;3;Sim;Não;1663;4500;584;58;casa;Retiro;;;;;;
512;Jundiaí;127;2;3;2;Sim;Não;1910;6900;500;88;casa;Ponte São João;;;;;;
513;Jundiaí;330;4;5;4;Sim;Não;2870;10000;1119;127;casa;Samambaia;;;;;;
514;Jundiaí;180;4;3;1;Não;Não;1500;1800;252;23;apartamento;Hortolândia;;;;;;
515;Jundiaí;120;4;3;2;Sim;Sim;1250;3500;209;45;apartamento;Jardim Ermida;;;;;;
516;Jundiaí;40;1;1;1;Não;Sim;2100;2200;223;28;apartamento;Vianelo / Bonfiglioli;;;;;;
517;Jundiaí;160;4;4;2;Sim;Não;0;2400;0;37;casa;Nambi;;;;;;
518;Jundiaí;130;3;2;2;Sim;Sim;1150;2800;184;36;casa;Jardim do Lago;;;;;;
519;Jundiaí;80;2;1;1;Sim;Não;1257;2950;195;38;casa;Vale Azul;;;;;;
520;Jundiaí;112;3;4;3;Sim;Não;1480;2800;413;36;casa;Casa Branca;;;;;;
521;Jundiaí;30;1;1;1;Não;Não;886;1500;0;20;casa;Cerâmica Ibetel;;;;;;
522;Jundiaí;184;4;3;3;Sim;Sim;1200;4500;750;58;casa;Nova Odessa;;;;;;
523;Jundiaí;56;2;1;1;Sim;Sim;530;2500;0;32;apartamento;Jardim do Lago;;;;;;
524;Jundiaí;40;1;1;1;Não;Sim;1300;3000;248;39;casa;Alvorada;;;;;;
525;Jundiaí;65;2;2;1;Sim;Não;630;1800;25;23;apartamento;Pinheirinhos/Represa;;;;;;
526;Jundiaí;146;3;2;2;Sim;Sim;1400;3500;600;45;casa;Nambi;;;;;;
527;Jundiaí;60;2;1;1;Sim;Não;200;1299;84;17;apartamento;Samambaia;;;;;;
528;Jundiaí;170;3;2;2;Sim;Sim;1970;9000;900;115;casa;Marco Leite;;;;;;
529;Jundiaí;240;4;4;4;Sim;Sim;3033;2890;1398;37;apartamento;Alvorada;;;;;;
530;Jundiaí;200;4;2;2;Sim;Sim;0;6500;500;98;apartamento;Tamoio;;;;;;
531;Jundiaí;69;2;1;1;Sim;Não;470;1550;70;20;casa;Torres São José;;;;;;
532;Jundiaí;224;3;4;2;Sim;Não;3300;6000;679;77;apartamento;Vale Azul;;;;;;
533;Jundiaí;109;3;2;2;Sim;Sim;1200;4500;417;58;casa;Currupira;;;;;;
534;Jundiaí;50;2;1;2;Não;Não;640;2300;93;30;apartamento;Moisés;;;;;;
535;Jundiaí;59;2;1;1;Sim;Não;430;1290;47;17;apartamento;Jundiaí Mirim;;;;;;
536;Jundiaí;162;2;3;3;Não;Sim;2200;15000;959;191;apartamento;Cerâmica Ibetel;;;;;;
537;Jundiaí;93;3;2;1;Sim;Não;677;1100;63;14;apartamento;Currupira;;;;;;
538;Jundiaí;580;6;6;6;Sim;Não;0;6960;2084;105;casa;Moisés;;;;;;
539;Jundiaí;216;3;4;2;Sim;Não;3400;5500;870;70;apartamento;Gramadão;;;;;;
540;Jundiaí;90;2;1;0;Não;Não;1200;3850;130;49;casa;Retiro;;;;;;
541;Jundiaí;200;3;3;2;Sim;Não;4200;7225;642;92;casa;Cerâmica Ibetel;;;;;;
