ID,Cidade,Area,Quartos,Banheiros,Vagas garagem,Aceita Animais,Mobilhado,Valor condomínio,Valor do Aluguel,IPTU,Seguro,Tipo Imóvel,Bairro,Estado,Custo_Mensal,Preco_m2,Categoria_Preco
162,Jundiaí,68,1,1,0,Não,Não,0.0,1213.0,0.0,6.0,Apartamento,São Camilo,Locado,1219.0,17.83823529411765,1. Econômico (Q1)
163,Jundiaí,500,4,4,3,Sim,Não,0.0,10800.0,988.0,163.0,Apartamento,Nambi,Disponível,11951.0,21.6,4. Luxo/Premium (Q4)
164,Jundiaí,198,2,2,2,Sim,Não,1700.0,5500.0,320.0,70.0,Apartamento,Vila Arens / Vila Progresso,Disponível,7590.0,27.77777777777778,3. Alto Padrão (Q3)
165,Jundiaí,62,2,1,1,Sim,Não,543.0,2200.0,59.0,28.0,Casa,Cerâmica Ibetel,Disponível,2830.0,35.483870967741936,2. Médio Padrão (Q2)
166,Jundiaí,60,2,2,1,Sim,Não,632.0,2806.0,25.0,36.0,Apartamento,Vila Arens / Vila Progresso,Disponível,3499.0,46.766666666666666,2. Médio Padrão (Q2)
167,Jundiaí,187,3,2,3,Não,Sim,1700.0,8400.0,584.0,127.0,Casa,Cerâmica Ibetel,Locado,10811.0,44.919786096256686,4. Luxo/Premium (Q4)
168,Jundiaí,25,1,1,0,Sim,Não,432.0,2200.0,45.0,28.0,Apartamento,Aeroporto,Disponível,2705.0,88.0,2. Médio Padrão (Q2)
169,Jundiaí,230,3,4,3,Sim,Não,0.0,3600.0,409.0,55.0,Casa,Colônia,Locado,4064.0,15.652173913043478,3. Alto Padrão (Q3)
170,Jundiaí,17,1,1,0,Não,Sim,300.0,2400.0,50.0,31.0,Casa,Nova Odessa,Locado,2781.0,141.1764705882353,2. Médio Padrão (Q2)
171,Jundiaí,67,2,2,1,Sim,Não,740.0,2200.0,170.0,28.0,Casa,Retiro,Locado,3138.0,32.83582089552239,2. Médio Padrão (Q2)
172,Jundiaí,20,1,1,0,Sim,Sim,0.0,2060.0,0.0,27.0,Apartamento,Marco Leite,Locado,2087.0,103.0,2. Médio Padrão (Q2)
173,Jundiaí,118,3,2,2,Sim,Sim,1880.0,8500.0,434.0,108.0,Apartamento,Ponte São João,Disponível,10922.0,72.03389830508475,4. Luxo/Premium (Q4)
174,Jundiaí,43,1,1,1,Sim,Não,850.0,2430.0,172.0,31.0,Casa,Jundiaí Mirim,Disponível,3483.0,56.51162790697674,2. Médio Padrão (Q2)
175,Jundiaí,195,2,3,1,Sim,Não,1500.0,6000.0,334.0,77.0,Apartamento,Colônia,Locado,7911.0,30.76923076923077,4. Luxo/Premium (Q4)
176,Jundiaí,141,3,4,3,Não,Não,1646.0,7500.0,735.0,96.0,Casa,Anhangabaú,Disponível,9977.0,53.191489361702125,4. Luxo/Premium (Q4)
177,Jundiaí,45,1,1,1,Não,Não,550.0,2300.0,0.0,30.0,Casa,Samambaia,Disponível,2880.0,51.111111111111114,2. Médio Padrão (Q2)
178,Jundiaí,48,1,1,1,Sim,Não,588.0,1525.0,0.0,6.0,Apartamento,Jardim Ermida Ii,Locado,2119.0,31.770833333333332,1. Econômico (Q1)
179,Jundiaí,280,3,4,2,Não,Não,4000.0,6000.0,1059.0,77.0,Apartamento,Vila Militar,Disponível,11136.0,21.428571428571427,4. Luxo/Premium (Q4)
180,Jundiaí,170,3,2,2,Não,Não,2199.0,5000.0,423.0,64.0,Apartamento,Pacaembu,Disponível,7686.0,29.41176470588235,3. Alto Padrão (Q3)
181,Jundiaí,90,3,2,1,Sim,Não,0.0,3260.0,0.0,50.0,Casa,Malota,Disponível,3310.0,36.22222222222222,3. Alto Padrão (Q3)
182,Jundiaí,35,1,1,1,Sim,Não,392.0,1100.0,13.0,14.0,Apartamento,Alvorada,Disponível,1519.0,31.428571428571427,1. Econômico (Q1)
183,Jundiaí,16,1,1,0,Não,Não,390.0,2300.0,100.0,30.0,Casa,Vianelo / Bonfiglioli,Disponível,2820.0,143.75,2. Médio Padrão (Q2)
184,Jundiaí,68,1,1,1,Não,Sim,600.0,1000.0,48.0,13.0,Casa,Tamoio,Locado,1661.0,14.705882352941176,1. Econômico (Q1)
185,Jundiaí,80,3,5,2,Não,Não,3460.0,12000.0,1000.0,153.0,Apartamento,Centro,Disponível,16613.0,150.0,4. Luxo/Premium (Q4)
186,Jundiaí,190,3,2,1,Sim,Sim,3040.0,8000.0,556.0,102.0,Casa,Maringá,Disponível,11698.0,42.10526315789474,4. Luxo/Premium (Q4)
187,Jundiaí,150,3,4,2,Não,Não,0.0,3400.0,0.0,52.0,Apartamento,Medeiros,Disponível,3452.0,22.666666666666668,3. Alto Padrão (Q3)
188,Jundiaí,112,3,3,2,Sim,Sim,1100.0,2670.0,188.0,34.0,Apartamento,Tulipas,Locado,3992.0,23.839285714285715,2. Médio Padrão (Q2)
189,Jundiaí,145,3,4,3,Não,Não,1200.0,6000.0,750.0,77.0,Casa,Gramadão,Locado,8027.0,41.37931034482759,4. Luxo/Premium (Q4)
190,Jundiaí,47,1,1,1,Sim,Não,560.0,1100.0,46.0,14.0,Casa,Vila Municipal,Disponível,1720.0,23.404255319148938,1. Econômico (Q1)
191,Jundiaí,128,3,2,1,Sim,Sim,1094.0,4529.0,242.0,58.0,Apartamento,São Camilo,Disponível,5923.0,35.3828125,3. Alto Padrão (Q3)
192,Jundiaí,250,3,4,4,Sim,Não,0.0,4500.0,334.0,68.0,Apartamento,Maringá,Disponível,4902.0,18.0,3. Alto Padrão (Q3)
193,Jundiaí,120,3,1,0,Sim,Não,250.0,1460.0,0.0,21.0,Casa,Caxambu,Locado,1731.0,12.166666666666666,1. Econômico (Q1)
194,Jundiaí,110,2,2,2,Não,Não,0.0,2700.0,300.0,41.0,Apartamento,Horto Florestal,Locado,3041.0,24.545454545454547,2. Médio Padrão (Q2)
195,Jundiaí,400,2,5,4,Sim,Não,0.0,6000.0,484.0,91.0,Apartamento,Colônia,Disponível,6575.0,15.0,4. Luxo/Premium (Q4)
196,Jundiaí,35,1,1,1,Não,Sim,1050.0,2600.0,317.0,33.0,Casa,Jundiaí Mirim,Locado,4000.0,74.28571428571429,2. Médio Padrão (Q2)
197,Jundiaí,107,2,2,2,Sim,Sim,1800.0,12800.0,417.0,163.0,Apartamento,Parque Residencial Eloy Chaves,Locado,15180.0,119.62616822429906,4. Luxo/Premium (Q4)
198,Jundiaí,97,2,2,0,Sim,Não,1200.0,5600.0,0.0,71.0,Casa,Vila Municipal,Disponível,6871.0,57.7319587628866,3. Alto Padrão (Q3)
199,Jundiaí,70,2,1,0,Não,Não,350.0,1050.0,116.0,14.0,Casa,Jardim Do Lago,Locado,1530.0,15.0,1. Econômico (Q1)
200,Jundiaí,20,1,1,0,Não,Sim,150.0,3142.0,67.0,40.0,Apartamento,Cerâmica Ibetel,Locado,3399.0,157.1,3. Alto Padrão (Q3)
201,Jundiaí,130,3,2,2,Sim,Não,1100.0,3500.0,209.0,45.0,Apartamento,Engordadouro,Disponível,4854.0,26.923076923076923,3. Alto Padrão (Q3)
202,Jundiaí,120,3,2,3,Sim,Não,1400.0,2000.0,292.0,26.0,Apartamento,Hortolândia,Disponível,3718.0,16.666666666666668,2. Médio Padrão (Q2)
203,Jundiaí,110,3,3,2,Sim,Sim,1000.0,3800.0,192.0,49.0,Casa,Cerâmica Ibetel,Locado,5041.0,34.54545454545455,3. Alto Padrão (Q3)
204,Jundiaí,300,3,5,3,Sim,Não,0.0,11900.0,250.0,179.0,Casa,Centro,Locado,12329.0,39.666666666666664,4. Luxo/Premium (Q4)
205,Jundiaí,349,4,5,4,Não,Não,3100.0,11000.0,0.0,140.0,Apartamento,São Camilo,Locado,14240.0,31.51862464183381,4. Luxo/Premium (Q4)
206,Jundiaí,97,3,2,2,Sim,Não,730.0,3000.0,303.0,39.0,Apartamento,Jardim Ermida,Disponível,4072.0,30.927835051546392,2. Médio Padrão (Q2)
207,Jundiaí,84,4,1,3,Não,Não,1914.0,6000.0,804.0,77.0,Casa,Currupira,Disponível,8795.0,71.42857142857143,4. Luxo/Premium (Q4)
208,Jundiaí,180,2,2,1,Não,Não,0.0,2800.0,105.0,43.0,Casa,Jardim Ermida Ii,Disponível,2948.0,15.555555555555555,2. Médio Padrão (Q2)
209,Jundiaí,286,4,4,5,Sim,Não,0.0,10000.0,1000.0,151.0,Apartamento,Anhangabaú,Disponível,11151.0,34.96503496503497,4. Luxo/Premium (Q4)
210,Jundiaí,500,5,7,5,Sim,Não,5500.0,14000.0,2084.0,178.0,Casa,Cecap,Disponível,21762.0,28.0,4. Luxo/Premium (Q4)
211,Jundiaí,110,3,3,3,Sim,Não,1195.0,2350.0,670.0,30.0,Casa,Cerâmica Ibetel,Locado,4245.0,21.363636363636363,2. Médio Padrão (Q2)
212,Jundiaí,196,4,4,0,Sim,Não,2450.0,6000.0,1458.0,77.0,Apartamento,Novo Horizonte,Locado,9985.0,30.612244897959183,4. Luxo/Premium (Q4)
213,Jundiaí,33,1,1,1,Não,Não,552.0,4150.0,95.0,53.0,Casa,Parque Centenário,Locado,4850.0,125.75757575757575,3. Alto Padrão (Q3)
214,Jundiaí,400,4,4,3,Sim,Não,0.0,9000.0,542.0,136.0,Casa,Parque Residencial Eloy Chaves,Disponível,9678.0,22.5,4. Luxo/Premium (Q4)
215,Jundiaí,170,2,1,0,Sim,Sim,0.0,2481.0,0.0,26.0,Casa,Vianelo / Bonfiglioli,Locado,2507.0,14.594117647058823,2. Médio Padrão (Q2)
216,Jundiaí,90,1,1,0,Sim,Não,0.0,2200.0,109.0,34.0,Casa,Alvorada,Disponível,2343.0,24.444444444444443,2. Médio Padrão (Q2)
217,Jundiaí,184,3,4,3,Sim,Não,2700.0,1400.0,692.0,18.0,Casa,Novo Horizonte,Disponível,4810.0,7.608695652173913,1. Econômico (Q1)
218,Jundiaí,117,2,2,1,Não,Sim,630.0,7130.0,150.0,91.0,Apartamento,Malota,Locado,8001.0,60.94017094017094,4. Luxo/Premium (Q4)
219,Jundiaí,11,1,1,0,Não,Sim,0.0,1181.0,0.0,15.0,Apartamento,Jardim Ermida,Locado,1196.0,107.36363636363636,1. Econômico (Q1)
220,Jundiaí,57,1,1,1,Sim,Não,605.0,800.0,66.0,11.0,Casa,Pinheirinhos/Represa,Disponível,1482.0,14.035087719298245,1. Econômico (Q1)
221,Jundiaí,16,1,1,0,Não,Não,0.0,850.0,30.0,11.0,Apartamento,Colônia,Disponível,891.0,53.125,1. Econômico (Q1)
222,Jundiaí,180,4,3,1,Sim,Sim,1572.0,5000.0,240.0,64.0,Casa,Vila Militar,Disponível,6876.0,27.77777777777778,3. Alto Padrão (Q3)
223,Jundiaí,250,3,4,2,Sim,Não,3300.0,6000.0,517.0,77.0,Casa,Parque Residencial Eloy Chaves,Disponível,9894.0,24.0,4. Luxo/Premium (Q4)
224,Jundiaí,220,3,4,2,Sim,Sim,0.0,7000.0,434.0,106.0,Casa,Samambaia,Locado,7540.0,31.818181818181817,4. Luxo/Premium (Q4)
225,Jundiaí,360,3,5,4,Sim,Não,2398.0,3135.0,1467.0,40.0,Apartamento,Tulipas,Locado,7040.0,8.708333333333334,3. Alto Padrão (Q3)
226,Jundiaí,122,3,4,3,Sim,Não,0.0,4500.0,0.0,58.0,Apartamento,Engordadouro,Disponível,4558.0,36.885245901639344,3. Alto Padrão (Q3)
227,Jundiaí,138,3,4,3,Não,Não,790.0,7000.0,690.0,89.0,Apartamento,Parque Centenário,Disponível,8569.0,50.72463768115942,4. Luxo/Premium (Q4)
228,Jundiaí,110,3,1,1,Sim,Não,1235.0,1400.0,0.0,18.0,Apartamento,Cerâmica Ibetel,Disponível,2653.0,12.727272727272727,1. Econômico (Q1)
229,Jundiaí,220,4,3,3,Sim,Não,1600.0,3400.0,0.0,44.0,Casa,Santa Gertrudes,Disponível,5044.0,15.454545454545455,3. Alto Padrão (Q3)
230,Jundiaí,118,3,2,1,Não,Não,1116.0,4775.0,185.0,61.0,Casa,Marco Leite,Disponível,6137.0,40.46610169491525,3. Alto Padrão (Q3)
231,Jundiaí,180,2,2,1,Sim,Não,1800.0,5350.0,0.0,68.0,Apartamento,Medeiros,Disponível,7218.0,29.72222222222222,3. Alto Padrão (Q3)
232,Jundiaí,52,2,1,1,Sim,Não,540.0,1300.0,63.0,17.0,Casa,Cerâmica Ibetel,Disponível,1920.0,25.0,1. Econômico (Q1)
233,Jundiaí,30,1,1,0,Sim,Sim,0.0,1550.0,21.0,20.0,Apartamento,Jardim Ermida,Locado,1591.0,51.666666666666664,1. Econômico (Q1)
234,Jundiaí,160,3,3,2,Sim,Sim,1650.0,1500.0,419.0,20.0,Casa,Vila Arens / Vila Progresso,Locado,3589.0,9.375,1. Econômico (Q1)
235,Jundiaí,209,3,3,2,Não,Não,593.0,2550.0,237.0,39.0,Apartamento,Santa Gertrudes,Disponível,3419.0,12.200956937799043,2. Médio Padrão (Q2)
236,Jundiaí,450,5,5,6,Sim,Não,0.0,9500.0,1345.0,143.0,Casa,Jundiaí Mirim,Locado,10988.0,21.11111111111111,4. Luxo/Premium (Q4)
237,Jundiaí,117,3,3,3,Sim,Não,2280.0,2300.0,700.0,30.0,Casa,Jardim Do Lago,Disponível,5310.0,19.65811965811966,2. Médio Padrão (Q2)
238,Jundiaí,900,4,6,8,Sim,Não,0.0,15000.0,4417.0,226.0,Apartamento,Vila Municipal,Disponível,19643.0,16.666666666666668,4. Luxo/Premium (Q4)
239,Jundiaí,200,3,3,0,Sim,Não,0.0,4500.0,71.0,68.0,Casa,Anhangabaú,Disponível,4639.0,22.5,3. Alto Padrão (Q3)
240,Jundiaí,128,3,3,2,Sim,Não,2600.0,3800.0,605.0,49.0,Casa,Tamoio,Locado,7054.0,29.6875,3. Alto Padrão (Q3)
241,Jundiaí,140,3,2,2,Sim,Não,1480.0,3700.0,167.0,47.0,Casa,Cecap,Locado,5394.0,26.428571428571427,3. Alto Padrão (Q3)
242,Jundiaí,180,3,3,4,Sim,Não,2000.0,7000.0,859.0,89.0,Casa,Parque Centenário,Disponível,9948.0,38.888888888888886,4. Luxo/Premium (Q4)
243,Jundiaí,280,4,4,5,Sim,Não,3000.0,3200.0,875.0,41.0,Apartamento,Vianelo / Bonfiglioli,Locado,7116.0,11.428571428571429,3. Alto Padrão (Q3)
244,Jundiaí,420,4,6,4,Sim,Não,3500.0,15000.0,2250.0,191.0,Apartamento,Vila Arens / Vila Progresso,Disponível,20941.0,35.714285714285715,4. Luxo/Premium (Q4)
245,Jundiaí,48,1,1,1,Sim,Sim,740.0,2700.0,137.0,35.0,Apartamento,Retiro,Disponível,3612.0,56.25,2. Médio Padrão (Q2)
246,Jundiaí,148,3,2,2,Não,Sim,2830.0,9000.0,267.0,115.0,Casa,Vale Azul,Disponível,12212.0,60.810810810810814,4. Luxo/Premium (Q4)
247,Jundiaí,75,2,1,1,Não,Não,748.0,2000.0,0.0,26.0,Casa,Nambi,Locado,2774.0,26.666666666666668,2. Médio Padrão (Q2)
248,Jundiaí,44,1,1,0,Não,Não,417.0,3016.0,0.0,12.0,Casa,Cerâmica Ibetel,Disponível,3445.0,68.54545454545455,2. Médio Padrão (Q2)
249,Jundiaí,35,1,1,0,Sim,Não,0.0,1100.0,30.0,14.0,Casa,Marco Leite,Disponível,1144.0,31.428571428571427,1. Econômico (Q1)
250,Jundiaí,320,4,2,2,Sim,Sim,0.0,8000.0,642.0,121.0,Casa,Tamoio,Disponível,8763.0,25.0,4. Luxo/Premium (Q4)
251,Jundiaí,98,3,2,1,Sim,Não,727.0,1233.0,84.0,16.0,Casa,Vila Municipal,Disponível,2060.0,12.581632653061224,1. Econômico (Q1)
252,Jundiaí,51,1,1,0,Não,Sim,707.0,1300.0,45.0,17.0,Apartamento,Santa Gertrudes,Disponível,2069.0,25.49019607843137,1. Econômico (Q1)
253,Jundiaí,322,4,5,5,Sim,Sim,2700.0,15000.0,1875.0,191.0,Casa,Hortolândia,Disponível,19766.0,46.58385093167702,4. Luxo/Premium (Q4)
254,Jundiaí,187,4,5,3,Sim,Não,3912.0,5300.0,1424.0,68.0,Casa,Vila Arens / Vila Progresso,Disponível,10704.0,28.342245989304814,3. Alto Padrão (Q3)
255,Jundiaí,62,3,2,1,Não,Sim,1550.0,4800.0,167.0,61.0,Casa,Vianelo / Bonfiglioli,Disponível,6578.0,77.41935483870968,3. Alto Padrão (Q3)
256,Jundiaí,130,2,2,1,Sim,Não,1100.0,4300.0,100.0,55.0,Apartamento,Tulipas,Disponível,5555.0,33.07692307692308,3. Alto Padrão (Q3)
257,Jundiaí,600,4,6,3,Sim,Não,1123.0,5500.0,819.0,83.0,Casa,Medeiros,Disponível,7525.0,9.166666666666666,3. Alto Padrão (Q3)
258,Jundiaí,520,3,4,2,Sim,Não,0.0,9000.0,1500.0,136.0,Apartamento,Pinheirinhos/Represa,Locado,10636.0,17.307692307692307,4. Luxo/Premium (Q4)
259,Jundiaí,86,1,2,1,Sim,Sim,1800.0,6500.0,375.0,83.0,Casa,Pacaembu,Disponível,8758.0,75.5813953488372,4. Luxo/Premium (Q4)
260,Jundiaí,72,2,2,1,Sim,Não,1100.0,5431.0,334.0,69.0,Casa,Maringá,Disponível,6934.0,75.43055555555556,3. Alto Padrão (Q3)
261,Jundiaí,550,4,4,4,Sim,Não,0.0,14000.0,1334.0,211.0,Casa,Aeroporto,Locado,15545.0,25.454545454545453,4. Luxo/Premium (Q4)
262,Jundiaí,50,1,1,0,Não,Não,0.0,1220.0,0.0,19.0,Apartamento,Parque Residencial Eloy Chaves,Disponível,1239.0,24.4,1. Econômico (Q1)
263,Jundiaí,298,5,3,3,Sim,Não,0.0,8000.0,1384.0,121.0,Apartamento,Horto Florestal,Locado,9505.0,26.845637583892618,4. Luxo/Premium (Q4)
264,Jundiaí,74,3,2,1,Sim,Não,700.0,1800.0,120.0,23.0,Casa,Jundiaí Mirim,Locado,2643.0,24.324324324324323,1. Econômico (Q1)
265,Jundiaí,41,1,1,0,Sim,Sim,450.0,2470.0,0.0,32.0,Apartamento,Pinheirinhos/Represa,Locado,2952.0,60.24390243902439,2. Médio Padrão (Q2)
266,Jundiaí,80,3,2,2,Sim,Não,750.0,1450.0,110.0,19.0,Apartamento,Parque Centenário,Locado,2329.0,18.125,1. Econômico (Q1)
267,Jundiaí,130,3,2,1,Sim,Não,1200.0,4500.0,100.0,58.0,Casa,Hortolândia,Locado,5858.0,34.61538461538461,3. Alto Padrão (Q3)
268,Jundiaí,64,1,2,2,Sim,Não,691.0,2100.0,92.0,27.0,Apartamento,Marco Leite,Locado,2910.0,32.8125,2. Médio Padrão (Q2)
269,Jundiaí,50,1,1,1,Não,Não,1170.0,2730.0,9.0,35.0,Apartamento,Rami,Locado,3944.0,54.6,2. Médio Padrão (Q2)
270,Jundiaí,200,3,2,4,Sim,Não,0.0,3500.0,0.0,53.0,Apartamento,Marco Leite,Locado,3553.0,17.5,3. Alto Padrão (Q3)
271,Jundiaí,70,1,1,2,Sim,Sim,2150.0,7000.0,542.0,89.0,Casa,Ponte São João,Locado,9781.0,100.0,4. Luxo/Premium (Q4)
272,Jundiaí,41,1,1,1,Sim,Não,390.0,1950.0,65.0,14.0,Casa,Nova Odessa,Disponível,2419.0,47.5609756097561,2. Médio Padrão (Q2)
273,Jundiaí,89,2,2,0,Sim,Não,1000.0,1900.0,0.0,25.0,Apartamento,Vianelo / Bonfiglioli,Disponível,2925.0,21.348314606741575,2. Médio Padrão (Q2)
274,Jundiaí,250,4,2,8,Sim,Não,0.0,13040.0,500.0,197.0,Casa,Ponte São João,Locado,13737.0,52.16,4. Luxo/Premium (Q4)
275,Jundiaí,105,2,1,0,Sim,Não,0.0,1800.0,125.0,28.0,Casa,Engordadouro,Locado,1953.0,17.142857142857142,1. Econômico (Q1)
276,Jundiaí,150,2,2,1,Sim,Não,1.0,2100.0,0.0,32.0,Casa,Malota,Disponível,2133.0,14.0,2. Médio Padrão (Q2)
277,Jundiaí,50,2,1,1,Não,Não,450.0,1950.0,0.0,25.0,Apartamento,Casa Branca,Disponível,2425.0,39.0,2. Médio Padrão (Q2)
278,Jundiaí,180,3,2,1,Sim,Não,0.0,5400.0,459.0,82.0,Apartamento,Centro,Disponível,5941.0,30.0,3. Alto Padrão (Q3)
279,Jundiaí,50,1,1,0,Não,Não,0.0,1000.0,0.0,16.0,Casa,Retiro,Disponível,1016.0,20.0,1. Econômico (Q1)
280,Jundiaí,70,1,1,2,Sim,Não,0.0,1450.0,5.0,22.0,Apartamento,Fazenda Grande,Locado,1477.0,20.714285714285715,1. Econômico (Q1)
281,Jundiaí,177,2,2,2,Sim,Não,0.0,6000.0,342.0,91.0,Casa,Torres São José,Locado,6433.0,33.898305084745765,4. Luxo/Premium (Q4)
282,Jundiaí,177,4,5,4,Sim,Não,1500.0,9200.0,959.0,117.0,Apartamento,Samambaia,Locado,11776.0,51.9774011299435,4. Luxo/Premium (Q4)
283,Jundiaí,18,1,1,0,Sim,Não,0.0,1710.0,0.0,22.0,Apartamento,Santa Gertrudes,Disponível,1732.0,95.0,1. Econômico (Q1)
284,Jundiaí,200,3,4,2,Sim,Não,0.0,2900.0,1100.0,44.0,Apartamento,Ponte São João,Disponível,4044.0,14.5,2. Médio Padrão (Q2)
285,Jundiaí,45,1,1,1,Não,Sim,3000.0,5520.0,0.0,70.0,Casa,Jardim Ermida Ii,Locado,8590.0,122.66666666666667,3. Alto Padrão (Q3)
286,Jundiaí,70,2,1,1,Sim,Não,220.0,750.0,43.0,10.0,Casa,Jardim Ermida,Disponível,1023.0,10.714285714285714,1. Econômico (Q1)
287,Jundiaí,66,3,2,1,Sim,Não,708.0,2179.0,13.0,28.0,Apartamento,Anhangabaú,Locado,2928.0,33.015151515151516,2. Médio Padrão (Q2)
288,Jundiaí,48,2,1,0,Sim,Não,90.0,1150.0,90.0,15.0,Apartamento,Novo Horizonte,Disponível,1345.0,23.958333333333332,1. Econômico (Q1)
289,Jundiaí,515,5,4,3,Sim,Não,5600.0,15000.0,250.0,191.0,Casa,Hortolândia,Disponível,21041.0,29.12621359223301,4. Luxo/Premium (Q4)
290,Jundiaí,55,2,2,1,Sim,Não,650.0,2000.0,0.0,26.0,Casa,Moisés,Locado,2676.0,36.36363636363637,2. Médio Padrão (Q2)
291,Jundiaí,350,4,5,2,Sim,Não,0.0,5000.0,325.0,76.0,Casa,Alvorada,Disponível,5401.0,14.285714285714286,3. Alto Padrão (Q3)
292,Jundiaí,260,3,3,3,Sim,Sim,2210.0,5000.0,842.0,64.0,Apartamento,Vila Municipal,Disponível,8116.0,19.23076923076923,3. Alto Padrão (Q3)
293,Jundiaí,78,2,1,1,Sim,Não,645.0,2000.0,35.0,26.0,Casa,Parque Centenário,Disponível,2706.0,25.641025641025642,2. Médio Padrão (Q2)
294,Jundiaí,35,1,1,0,Sim,Sim,420.0,1780.0,0.0,23.0,Casa,Tamoio,Locado,2223.0,50.857142857142854,1. Econômico (Q1)
295,Jundiaí,106,2,1,2,Não,Não,0.0,2100.0,110.0,32.0,Casa,Vianelo / Bonfiglioli,Disponível,2242.0,19.81132075471698,2. Médio Padrão (Q2)
296,Jundiaí,500,3,3,5,Sim,Sim,0.0,15000.0,1125.0,226.0,Casa,Medeiros,Locado,16351.0,30.0,4. Luxo/Premium (Q4)
297,Jundiaí,38,1,1,0,Não,Não,0.0,1650.0,0.0,25.0,Casa,Rami,Disponível,1675.0,43.421052631578945,1. Econômico (Q1)
298,Jundiaí,153,2,2,1,Sim,Sim,1500.0,11900.0,350.0,151.0,Apartamento,Engordadouro,Disponível,13901.0,77.77777777777777,4. Luxo/Premium (Q4)
299,Jundiaí,64,2,2,2,Sim,Não,830.0,1600.0,205.0,21.0,Casa,Vale Azul,Disponível,2656.0,25.0,1. Econômico (Q1)
300,Jundiaí,260,3,4,4,Sim,Não,0.0,4500.0,0.0,68.0,Casa,Retiro,Locado,4568.0,17.307692307692307,3. Alto Padrão (Q3)
301,Jundiaí,50,1,1,1,Sim,Não,1500.0,500.0,105.0,7.0,Apartamento,Santa Gertrudes,Locado,2112.0,10.0,1. Econômico (Q1)
302,Jundiaí,170,3,2,1,Sim,Sim,1700.0,4500.0,85.0,58.0,Casa,Nambi,Locado,6343.0,26.470588235294116,3. Alto Padrão (Q3)
303,Jundiaí,120,2,2,2,Sim,Sim,1043.0,4880.0,264.0,62.0,Casa,Fazenda Grande,Disponível,6249.0,40.666666666666664,3. Alto Padrão (Q3)
304,Jundiaí,700,4,5,2,Sim,Sim,3000.0,8000.0,402.0,102.0,Casa,Anhangabaú,Disponível,11504.0,11.428571428571429,4. Luxo/Premium (Q4)
305,Jundiaí,270,5,7,2,Sim,Não,0.0,3978.0,89.0,60.0,Casa,Centro,Disponível,4127.0,14.733333333333333,3. Alto Padrão (Q3)
306,Jundiaí,40,1,1,0,Sim,Não,890.0,3463.0,0.0,32.0,Apartamento,Jardim Do Lago,Disponível,4385.0,86.575,3. Alto Padrão (Q3)
307,Jundiaí,640,4,4,4,Sim,Sim,5400.0,10200.0,1584.0,130.0,Apartamento,Ponte São João,Disponível,17314.0,15.9375,4. Luxo/Premium (Q4)
308,Jundiaí,40,1,1,0,Sim,Não,0.0,980.0,59.0,15.0,Casa,Tulipas,Disponível,1054.0,24.5,1. Econômico (Q1)
309,Jundiaí,40,2,1,0,Sim,Não,348.0,1100.0,0.0,14.0,Apartamento,Parque Centenário,Locado,1462.0,27.5,1. Econômico (Q1)
310,Jundiaí,42,1,1,1,Sim,Sim,450.0,2000.0,88.0,26.0,Casa,Cecap,Locado,2564.0,47.61904761904762,2. Médio Padrão (Q2)
311,Jundiaí,62,1,1,0,Sim,Não,550.0,2100.0,0.0,27.0,Casa,Vale Azul,Locado,2677.0,33.87096774193548,2. Médio Padrão (Q2)
312,Jundiaí,106,2,3,2,Não,Sim,950.0,5000.0,250.0,64.0,Apartamento,Anhangabaú,Disponível,6264.0,47.16981132075472,3. Alto Padrão (Q3)
313,Jundiaí,103,3,2,1,Sim,Não,944.0,4400.0,126.0,56.0,Casa,Tulipas,Disponível,5526.0,42.71844660194175,3. Alto Padrão (Q3)
314,Jundiaí,360,3,5,3,Sim,Não,4300.0,8500.0,1500.0,108.0,Casa,Vale Azul,Disponível,14408.0,23.61111111111111,4. Luxo/Premium (Q4)
315,Jundiaí,113,1,1,2,Sim,Sim,650.0,6400.0,0.0,82.0,Casa,Fazenda Grande,Disponível,7132.0,56.63716814159292,4. Luxo/Premium (Q4)
316,Jundiaí,164,4,4,3,Sim,Não,1840.0,6000.0,550.0,77.0,Apartamento,Vila Municipal,Disponível,8467.0,36.58536585365854,4. Luxo/Premium (Q4)
317,Jundiaí,110,3,2,3,Sim,Não,0.0,2800.0,15.0,43.0,Casa,Moisés,Disponível,2858.0,25.454545454545453,2. Médio Padrão (Q2)
318,Jundiaí,110,2,2,1,Sim,Sim,1285.0,4348.0,196.0,56.0,Casa,Vianelo / Bonfiglioli,Disponível,5885.0,39.527272727272724,3. Alto Padrão (Q3)
319,Jundiaí,136,4,3,1,Sim,Não,1800.0,4200.0,312.0,54.0,Casa,Nova Odessa,Locado,6366.0,30.88235294117647,3. Alto Padrão (Q3)
320,Jundiaí,65,1,1,1,Sim,Não,380.0,1200.0,83.0,16.0,Apartamento,Horto Florestal,Locado,1679.0,18.46153846153846,1. Econômico (Q1)
321,Jundiaí,62,2,1,1,Não,Não,735.0,1345.0,35.0,18.0,Casa,Torres São José,Disponível,2133.0,21.693548387096776,1. Econômico (Q1)
322,Jundiaí,163,3,5,3,Sim,Não,1450.0,9800.0,350.0,125.0,Casa,Gramadão,Locado,11725.0,60.122699386503065,4. Luxo/Premium (Q4)
